rating_id,user_id,place_id,rating_place,rating_food,rating_service,place_name,place_address,place_features,parking_arrangements,accepted_payment_modes,cuisines
345,1116,135047,2,2,2,Restaurante Casa de las Flores,"{street: 'General Mariano Arista 1205 Barrio de Tequisquiap', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard'}",{}
346,1116,135060,0,0,0,Restaurante Marisco Sam,"{street: 'Ignacio Allende 785 Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},{'Seafood'}
347,1116,135038,2,2,2,Restaurant la Chalita,"{street: 'Guajardo Sn San Luis Potosi Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},{}
348,1116,135085,2,2,2,Tortas Locas Hipocampo,"{street: 'Venustiano Carranza 719 Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'not permitted', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",public,{'cash'},{'Fast_Food'}
349,1116,135052,2,2,2,La Cantina Restaurante,"{street: 'Ignacio Aldama 300 Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Full_Bar', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",none,"{'cash', ' VISA', ' MasterCard-Eurocard'}","{'Bar', ' Bar_Pub_Brewery'}"
350,1116,135025,2,2,2,El Rincon de San Francisco,"{street: '1a. de Lozada 1', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express'}",{'Mexican'}
351,1116,135059,0,2,2,Restaurant Bar Hacienda los Martinez,"{street: 'Santos Degollado 745 los Alamitos', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",yes,{'cash'},{'Bar'}
352,1116,135027,0,2,2,Restaurant Orizatlan,"{street: 'Pascual M. Hernandez 240', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express'}",{'Mexican'}
353,1116,132825,2,2,2,puesto de tacos,"{street: 'esquina santos degollado y leon guzman', city: 's.l.p.', state: 's.l.p.', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'completely', price: 'low', franchise: 'f', area: 'open', other_services: 'none'}",none,{'cash'},{'Mexican'}
354,1116,135030,1,2,2,Preambulo Wifi Zone Cafe,"{street: 'Anahuac 805', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'Internet'}",none,{'cash'},"{'Cafe-Coffee_Shop', ' Cafeteria'}"
355,1116,132834,2,2,2,Gorditas Doa Gloria,"{street: 'sevilla y olmedo 715 a', city: 'san luis potosi', state: 'san luis potosi', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'not permitted', dress_code: 'casual', accessibility: 'no_accessibility', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",public,{'cash'},{'Mexican'}
356,1105,135057,0,0,0,El Herradero Restaurante and Bar,"{street: 'Costado Sur Central Camionera Km 2', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express'}",{'Bar'}
357,1105,135069,0,0,0,Abondance Restaurante Bar,"{street: 'Industrias 908 Valle Dorado', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",yes,{'cash'},{'Bar'}
358,1105,132830,0,0,0,Rincon Huasteco,"{street: , city: , state: , country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'completely', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'any'},{}
359,1105,135040,0,0,0,Restaurant los Compadres,"{street: 'Camino a Simon Diaz 155 Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard'}",{}
360,1105,135033,0,0,0,Restaurant El Muladar de Calzada,"{street: 'De Guadalupe 460 San Miguelito', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express'}",{}
361,1105,135054,0,0,0,Restaurante y Pescaderia Tampico,"{street: 'Ricardo B. Anaya 2700 Estrella de Oriente', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard'}",{'Seafood'}
362,1105,135039,0,0,0,Restaurant de Mariscos de Picon,"{street: 'Miguel Barragan 46 Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",yes,{'cash'},{'Seafood'}
363,1105,135052,0,0,0,La Cantina Restaurante,"{street: 'Ignacio Aldama 300 Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Full_Bar', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",none,"{'cash', ' VISA', ' MasterCard-Eurocard'}","{'Bar', ' Bar_Pub_Brewery'}"
364,1075,135081,1,2,1,El Club,"{street: 'Mexico 810 Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,"{'cash', ' VISA', ' MasterCard-Eurocard'}",{}
365,1075,135066,2,1,2,Restaurante Guerra,"{street: '20 de Noviembre 1817 Tlaxcala', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard'}",{}
366,1075,135050,2,2,2,Restaurante la Estrella de Dima,"{street: 'Soledad Sn Arboledas de Soledad', city: 'Soledad', state: 'SLP', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express'}",{}
367,1007,135108,1,1,1,Potzocalli,"{street: 'Carretera Central Sn', city: 'San Luis Potosi', state: , country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'completely', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'any'},{}
368,1075,135076,2,2,0,Restaurante Pueblo Bonito,"{street: 'Mexico 2015 Providencia', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express'}",{}
369,1007,135057,1,1,2,El Herradero Restaurante and Bar,"{street: 'Costado Sur Central Camionera Km 2', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express'}",{'Bar'}
370,1075,135032,1,1,1,Cafeteria y Restaurant El Pacifico,"{street: 'Constitucion 200 Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",public,"{'cash', ' VISA', ' MasterCard-Eurocard'}","{'Cafeteria', ' Contemporary'}"
371,1075,132834,1,2,1,Gorditas Doa Gloria,"{street: 'sevilla y olmedo 715 a', city: 'san luis potosi', state: 'san luis potosi', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'not permitted', dress_code: 'casual', accessibility: 'no_accessibility', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",public,{'cash'},{'Mexican'}
372,1075,135057,2,1,1,El Herradero Restaurante and Bar,"{street: 'Costado Sur Central Camionera Km 2', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express'}",{'Bar'}
373,1075,132830,1,1,1,Rincon Huasteco,"{street: , city: , state: , country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'completely', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'any'},{}
374,1075,135062,1,0,1,Restaurante El Cielo Potosino,"{street: 'Julian de Los Reyes 400 Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",yes,{'cash'},{}
375,1075,135039,2,2,0,Restaurant de Mariscos de Picon,"{street: 'Miguel Barragan 46 Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",yes,{'cash'},{'Seafood'}
376,1075,135051,1,1,1,Restaurante Versalles,"{street: 'Francisco I. Madero 145 Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},{}
377,1075,135041,1,1,0,Luna Cafe,"{street: 'Francisco I. Madero 215', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},"{'Bar', ' Cafeteria'}"
378,1115,135057,2,2,2,El Herradero Restaurante and Bar,"{street: 'Costado Sur Central Camionera Km 2', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express'}",{'Bar'}
379,1115,135082,2,2,2,la Estrella de Dimas,"{street: 'Villa de Pozos 192 Villa de Pozos', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},{}
380,1115,135054,0,0,1,Restaurante y Pescaderia Tampico,"{street: 'Ricardo B. Anaya 2700 Estrella de Oriente', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'high', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard'}",{'Seafood'}
381,1115,135108,1,2,2,Potzocalli,"{street: 'Carretera Central Sn', city: 'San Luis Potosi', state: , country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'completely', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'any'},{}
382,1115,135069,1,0,1,Abondance Restaurante Bar,"{street: 'Industrias 908 Valle Dorado', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",yes,{'cash'},{'Bar'}
383,1115,132830,2,2,2,Rincon Huasteco,"{street: , city: , state: , country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'completely', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'any'},{}
384,1115,135070,1,1,1,Restaurante 75,"{street: 'Villa de Pozos 4497 Villa de Pozos', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",yes,{'cash'},{}
385,1115,135071,2,2,2,Restaurante la Cantina,"{street: 'De La Estrella 2005 Estrella de Oriente', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Full_Bar', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",yes,"{'cash', ' VISA', ' MasterCard-Eurocard', ' American_Express'}","{'Bar', ' Bar_Pub_Brewery'}"
386,1072,135000,0,0,0,Restaurant los Pinos,"{street: 'Federal Mexico - Acapulco 10 3 de Mayo', city: 'Cuernavaca', state: 'Morelos', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},{}
387,1024,132834,1,1,1,Gorditas Doa Gloria,"{street: 'sevilla y olmedo 715 a', city: 'san luis potosi', state: 'san luis potosi', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'not permitted', dress_code: 'casual', accessibility: 'no_accessibility', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",public,{'cash'},{'Mexican'}
388,1024,135106,1,1,1,El RincÛn de San Francisco,"{street: 'Universidad 169', city: 'San Luis Potosi', state: 'San Luis Potosi', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'only at bar', dress_code: 'informal', accessibility: 'partially', price: 'medium', franchise: 'f', area: 'open', other_services: 'none'}",none,"{'cash', ' VISA', ' MasterCard-Eurocard'}",{'Mexican'}
389,1024,135042,1,2,1,Restaurant Oriental Express,"{street: 'Tangamanga 7 Tangamanga', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},{'Chinese'}
390,1024,132825,1,1,0,puesto de tacos,"{street: 'esquina santos degollado y leon guzman', city: 's.l.p.', state: 's.l.p.', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'completely', price: 'low', franchise: 'f', area: 'open', other_services: 'none'}",none,{'cash'},{'Mexican'}
391,1024,135060,1,0,2,Restaurante Marisco Sam,"{street: 'Ignacio Allende 785 Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'none', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",none,{'cash'},{'Seafood'}
392,1024,135032,2,2,2,Cafeteria y Restaurant El Pacifico,"{street: 'Constitucion 200 Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'Wine-Beer', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'medium', franchise: 'f', area: 'closed', other_services: 'none'}",public,"{'cash', ' VISA', ' MasterCard-Eurocard'}","{'Cafeteria', ' Contemporary'}"
393,1024,135039,2,2,2,Restaurant de Mariscos de Picon,"{street: 'Miguel Barragan 46 Centro', city: 'San Luis Potosi', state: 'SLP', country: 'Mexico'}","{alcohol: 'No_Alcohol_Served', smoking_area: 'section', dress_code: 'informal', accessibility: 'no_accessibility', price: 'low', franchise: 'f', area: 'closed', other_services: 'none'}",yes,{'cash'},{'Seafood'}
